Player_Id,Year,Team,Games_Played,Receptions,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Receptions_Over_Twenty_Yards,Receptions_Over_Forty_Yards
dick-anderson,1973,MiamiDolphins,14,0,0,0,0,0,0,0,0,0
dick-anderson,1974,MiamiDolphins,14,0,0,0,0,0,0,0,0,0
dick-anderson,1976,MiamiDolphins,9,0,0,0,0,0,0,0,0,0
dick-anderson,1977,MiamiDolphins,14,0,0,0,0,0,0,0,0,0
dick-anderson,TOTAL,--,121,1,8,8,0,0,0,0,0,0
don-allen,1960,DenverBroncos,10,5,34,6.8,0,0,0,0,0,0
don-allen,TOTAL,--,10,5,34,6.8,0,0,0,0,0,0
don-alley,1967,BaltimoreColts,10,1,11,11,0,0,0,0,0,0
don-alley,1969,PittsburghSteelers,8,1,16,16,0,0,0,0,0,0
don-alley,TOTAL,--,18,2,27,13.5,0,0,0,0,0,0
donnie-avery,2008,St.LouisRams,15,53,674,12.7,69,3,30,56.6,8,4
donnie-avery,2009,St.LouisRams,16,47,589,12.5,50,5,28,59.57,9,1
donnie-avery,2011,TennesseeTitans,8,3,45,15,23,1,3,100,2,0
donnie-avery,2012,IndianapolisColts,16,60,781,13,48,3,37,61.67,9,4
donnie-avery,2013,KansasCityChiefs,16,40,596,14.9,51,2,25,62.5,10,3
donnie-avery,2014,KansasCityChiefs,6,15,176,11.7,27,0,8,53.33,3,0
donnie-avery,TOTAL,--,77,218,2861,13.1,268,14,131,60.09,41,12
donny-anderson,1966,GreenBayPackers,14,2,33,16.5,0,0,0,0,0,0
donny-anderson,1967,GreenBayPackers,14,22,331,15,0,3,0,0,0,0
donny-anderson,1968,GreenBayPackers,14,25,333,13.3,0,1,0,0,0,0
donny-anderson,1969,GreenBayPackers,14,14,308,22,0,1,0,0,0,0
donny-anderson,1970,GreenBayPackers,14,36,414,11.5,0,0,0,0,0,0
donny-anderson,1971,GreenBayPackers,14,26,306,11.8,0,1,0,0,0,0
donny-anderson,1972,St.LouisCardinals,14,28,298,10.6,0,2,0,0,0,0
donny-anderson,1973,St.LouisCardinals,14,41,409,10,0,3,0,0,0,0
donny-anderson,1974,St.LouisCardinals,14,15,116,7.7,0,3,0,0,0,0
donny-anderson,TOTAL,--,126,209,2548,12.2,0,14,0,0,0,0
doug-asad,1960,OaklandRaiders,13,14,197,14.1,0,1,0,0,0,0
doug-asad,1961,OaklandRaiders,14,42,592,14.1,0,2,0,0,0,0
doug-asad,TOTAL,--,27,56,789,14.1,0,3,0,0,0,0
dri-archer,2014,PittsburghSteelers,12,7,23,3.3,15,0,0,0,0,0
dri-archer,2015,PittsburghSteelers,8,0,0,0,0,0,0,0,0,0
dri-archer,TOTAL,--,20,7,23,3.3,15,0,0,0,0,0
duane-allen,1961,LosAngelesRams,10,2,80,40,0,2,0,0,0,0
duane-allen,1962,LosAngelesRams,7,3,90,30,0,2,0,0,0,0
duane-allen,1963,LosAngelesRams,7,0,0,0,0,0,0,0,0,0
duane-allen,1964,LosAngelesRams,7,2,29,14.5,0,1,0,0,0,0
duane-allen,1965,PittsburghSteelers,2,0,0,0,0,0,0,0,0,0
duane-allen,1966,ChicagoBears,11,3,28,9.3,0,0,0,0,0,0
duane-allen,1967,ChicagoBears,5,0,0,0,0,0,0,0,0,0
duane-allen,TOTAL,--,49,10,227,22.7,0,5,0,0,0,0
duke-abbruzzi,1946,BostonYanks,3,2,55,27.5,0,0,0,0,0,0
duke-abbruzzi,TOTAL,--,3,2,55,27.5,0,0,0,0,0,0
dunc-annan,1920,ChicagoTigers,8,0,0,0,0,0,0,0,0,0
dunc-annan,1922,ToledoMaroons,9,0,0,0,0,2,0,0,0,0
dunc-annan,1923,HammondPros,2,0,0,0,0,0,0,0,0,0
dunc-annan,1924,HammondPros,5,0,0,0,0,0,0,0,0,0
dunc-annan,1925,AkronIndians,2,0,0,0,0,0,0,0,0,0
dunc-annan,1926,AkronIndians,3,0,0,0,0,0,0,0,0,0
dunc-annan,TOTAL,--,29,0,0,0,0,2,0,0,0,0
dwayne-allen,2012,IndianapolisColts,16,45,521,11.6,40,3,30,66.67,9,1
dwayne-allen,2013,IndianapolisColts,1,1,20,20,20,1,1,100,1,0
dwayne-allen,2014,IndianapolisColts,13,29,395,13.6,41,8,24,82.76,6,1
dwayne-allen,2015,IndianapolisColts,13,16,109,6.8,21,1,4,25,1,0
dwayne-allen,2016,IndianapolisColts,14,35,406,11.6,23,6,25,71.43,4,0
dwayne-allen,2017,NewEnglandPatriots,16,10,86,8.6,22,1,5,50,1,0
dwayne-allen,2018,NewEnglandPatriots,13,3,27,9,21,0,2,66.67,1,0
dwayne-allen,TOTAL,--,86,139,1564,11.3,188,20,91,65.47,23,2
eddie-anderson-2,1922,ChicagoCardinals,3,0,0,0,0,0,0,0,0,0
eddie-anderson-2,1923,ChicagoCardinals,11,0,0,0,0,1,0,0,0,0
eddie-anderson-2,1924,ChicagoCardinals,9,0,0,0,0,0,0,0,0,0
eddie-anderson-2,1925,ChicagoCardinals,13,0,0,0,0,1,0,0,0,0
eddie-anderson-2,TOTAL,--,36,0,0,0,0,2,0,0,0,0
edward-anthony,1984,NewOrleansSaints,15,12,113,9.4,32,0,0,0,0,0
edward-anthony,1985,NewOrleansSaints,16,28,185,6.6,36,0,0,0,0,0
edward-anthony,TOTAL,--,31,40,298,7.5,68,0,0,0,0,0
elmer-angsman,1946,ChicagoCardinals,11,2,44,22,0,0,0,0,0,0
elmer-angsman,1947,ChicagoCardinals,12,5,138,27.6,0,1,0,0,0,0
elmer-angsman,1948,ChicagoCardinals,12,9,142,15.8,0,1,0,0,0,0
elmer-angsman,1949,ChicagoCardinals,12,5,57,11.4,0,0,0,0,0,0
elmer-angsman,1950,ChicagoCardinals,12,7,56,8,0,1,0,0,0,0
elmer-angsman,1951,ChicagoCardinals,12,9,195,21.7,0,1,0,0,0,0
elmer-angsman,1952,ChicagoCardinals,12,4,22,5.5,0,1,0,0,0,0
elmer-angsman,TOTAL,--,83,41,654,16,0,5,0,0,0,0
emmanuel-arceneaux,2011,MinnesotaVikings,3,1,10,10,10,0,1,100,0,0
emmanuel-arceneaux,TOTAL,--,3,1,10,10,10,0,1,100,0,0
erik-affholter,1991,GreenBayPackers,4,7,68,9.7,20,0,6,85.71,1,0
erik-affholter,1992,SanDiegoChargers,0,0,0,0,0,0,0,0,0,0
erik-affholter,TOTAL,--,4,7,68,9.7,20,0,6,85.71,1,0
eugene-amano,2004,TennesseeTitans,15,0,0,0,0,0,0,0,0,0
eugene-amano,2005,TennesseeTitans,16,0,0,0,0,0,0,0,0,0
eugene-amano,2006,TennesseeTitans,16,0,0,0,0,0,0,0,0,0
eugene-amano,2007,TennesseeTitans,16,0,0,0,0,0,0,0,0,0
eugene-amano,2008,TennesseeTitans,16,0,0,0,0,0,0,0,0,0
eugene-amano,2009,TennesseeTitans,16,0,0,0,0,0,0,0,0,0
eugene-amano,2010,TennesseeTitans,13,0,0,0,0,0,0,0,0,0
eugene-amano,2011,TennesseeTitans,16,1,7,7,7,0,0,0,0,0
eugene-amano,TOTAL,--,124,1,7,7,7,0,0,0,0,0
faye-abbott,1921,DaytonTriangles,9,0,0,0,0,1,0,0,0,0
faye-abbott,1922,DaytonTriangles,6,0,0,0,0,0,0,0,0,0
faye-abbott,1923,DaytonTriangles,8,0,0,0,0,0,0,0,0,0
faye-abbott,1924,DaytonTriangles,7,0,0,0,0,0,0,0,0,0
faye-abbott,1925,DaytonTriangles,8,0,0,0,0,0,0,0,0,0
faye-abbott,1926,DaytonTriangles,6,0,0,0,0,0,0,0,0,0
faye-abbott,1927,DaytonTriangles,7,0,0,0,0,0,0,0,0,0
faye-abbott,1928,DaytonTriangles,5,0,0,0,0,0,0,0,0,0
faye-abbott,1929,DaytonTriangles,1,0,0,0,0,0,0,0,0,0
faye-abbott,TOTAL,--,57,0,0,0,0,1,0,0,0,0
flipper-anderson,1988,LosAngelesRams,16,11,319,29,56,0,0,0,0,0
flipper-anderson,1989,LosAngelesRams,16,44,1146,26.1,78,5,0,0,0,0
flipper-anderson,1990,LosAngelesRams,16,51,1097,21.5,55,4,0,0,0,0
flipper-anderson,1991,LosAngelesRams,12,32,530,16.6,54,1,25,78.13,5,2
flipper-anderson,1992,LosAngelesRams,15,38,657,17.3,51,7,29,76.32,9,5
flipper-anderson,1993,LosAngelesRams,15,37,552,14.9,56,4,29,78.38,6,2
flipper-anderson,1994,LosAngelesRams,16,46,945,20.5,72,5,38,82.61,15,7
flipper-anderson,1995,IndianapolisColts,2,8,111,13.9,28,2,5,62.5,1,0
flipper-anderson,1996,WashingtonRedskins,2,0,0,0,0,0,0,0,0,0
flipper-anderson,1997,DenverBroncos,4,0,0,0,0,0,0,0,0,0
flipper-anderson,TOTAL,--,114,267,5357,20.1,450,28,126,47.19,36,16
frank-akins,1943,WashingtonRedskins,6,1,51,51,0,0,0,0,0,0
frank-akins,1944,WashingtonRedskins,6,5,27,5.4,0,0,0,0,0,0
frank-akins,1945,WashingtonRedskins,10,8,57,7.1,0,0,0,0,0,0
frank-akins,1946,WashingtonRedskins,8,2,15,7.5,0,0,0,0,0,0
frank-akins,TOTAL,--,30,16,150,9.4,0,0,0,0,0,0
fred-arbanas,1962,DallasTexans,14,29,469,16.2,0,6,0,0,0,0
fred-arbanas,1963,KansasCityChiefs,14,34,373,11,0,6,0,0,0,0
fred-arbanas,1964,KansasCityChiefs,14,34,686,20.2,0,8,0,0,0,0
fred-arbanas,1965,KansasCityChiefs,14,24,418,17.4,0,4,0,0,0,0
fred-arbanas,1966,KansasCityChiefs,14,22,305,13.9,0,4,0,0,0,0
fred-arbanas,1967,KansasCityChiefs,14,20,295,14.8,0,5,0,0,0,0
fred-arbanas,1968,KansasCityChiefs,14,11,189,17.2,0,0,0,0,0,0
fred-arbanas,1969,KansasCityChiefs,14,16,258,16.1,0,0,0,0,0,0
fred-arbanas,1970,KansasCityChiefs,6,8,108,13.5,0,1,0,0,0,0
fred-arbanas,TOTAL,--,118,198,3101,15.7,0,34,0,0,0,0
gary-allen,1982,HoustonOilers,7,2,35,17.5,23,1,0,0,0,0
gary-allen,1983,DallasCowboys,7,0,0,0,0,0,0,0,0,0
gary-allen,1984,DallasCowboys,16,0,0,0,0,0,0,0,0,0
gary-allen,TOTAL,--,30,2,35,17.5,23,1,0,0,0,0
gary-anderson-3,1985,SanDiegoChargers,12,35,422,12.1,52,2,0,0,0,0
gary-anderson-3,1986,SanDiegoChargers,16,80,871,10.9,65,8,0,0,0,0
gary-anderson-3,1987,SanDiegoChargers,12,47,503,10.7,38,2,0,0,0,0
gary-anderson-3,1988,SanDiegoChargers,14,32,182,5.7,20,0,0,0,0,0
gary-anderson-3,1990,TampaBayBuccaneers,16,38,464,12.2,74,2,0,0,0,0
gary-anderson-3,1991,TampaBayBuccaneers,16,25,184,7.4,21,0,5,20,1,0
gary-anderson-3,1992,TampaBayBuccaneers,15,34,284,8.4,34,0,10,29.41,2,0
gary-anderson-3,1993,DetroitLions,10,11,89,8.1,28,1,3,27.27,1,0
gary-anderson-3,TOTAL,--,111,302,2999,9.9,332,15,18,5.96,4,0
gary-arthur,1970,NewYorkJets,7,0,0,0,0,0,0,0,0,0
gary-arthur,1971,NewYorkJets,14,1,12,12,0,0,0,0,0,0
gary-arthur,TOTAL,--,21,1,12,12,0,0,0,0,0,0
gene-alford,1931,PortsmouthSpartans,14,0,0,0,0,1,0,0,0,0
gene-alford,1932,PortsmouthSpartans,10,2,15,7.5,0,0,0,0,0,0
gene-alford,1933,PortsmouthSpartans,10,2,76,38,0,1,0,0,0,0
gene-alford,1934,St.LouisGunners,1,0,0,0,0,0,0,0,0,0
gene-alford,TOTAL,--,35,4,91,22.8,0,2,0,0,0,0
george-adams,1985,NewYorkGiants,16,31,389,12.6,70,2,0,0,0,0
george-adams,1987,NewYorkGiants,12,35,298,8.5,25,1,0,0,0,0
george-adams,1988,NewYorkGiants,16,27,174,6.4,19,0,0,0,0,0
george-adams,1989,NewYorkGiants,14,2,7,3.5,10,0,0,0,0,0
george-adams,1990,NewEnglandPatriots,16,16,146,9.1,28,1,0,0,0,0
george-adams,1991,NewEnglandPatriots,2,0,0,0,0,0,0,0,0,0
george-adams,TOTAL,--,76,111,1014,9.1,152,4,0,0,0,0
george-amundson,1973,HoustonOilers,9,7,60,8.6,0,0,0,0,0,0
george-amundson,1974,HoustonOilers,14,18,152,8.4,0,1,0,0,0,0
george-amundson,1975,PhiladelphiaEagles,6,0,0,0,0,0,0,0,0,0
george-amundson,TOTAL,--,29,25,212,8.5,0,1,0,0,0,0
george-andrews,1979,LosAngelesRams,16,1,2,2,2,0,0,0,0,0
george-andrews,1980,LosAngelesRams,13,0,0,0,0,0,0,0,0,0
george-andrews,1981,LosAngelesRams,15,0,0,0,0,0,0,0,0,0
george-andrews,1982,LosAngelesRams,9,0,0,0,0,0,0,0,0,0
george-andrews,1983,LosAngelesRams,16,0,0,0,0,0,0,0,0,0
george-andrews,1984,LosAngelesRams,11,0,0,0,0,0,0,0,0,0
george-andrews,TOTAL,--,80,1,2,2,2,0,0,0,0,0
gerald-alphin,1990,NewOrleansSaints,11,4,57,14.3,17,0,0,0,0,0
gerald-alphin,1991,NewOrleansSaints,5,0,0,0,0,0,0,0,0,0
gerald-alphin,TOTAL,--,16,4,57,14.3,17,0,0,0,0,0
glenn-alexander,1970,BuffaloBills,13,4,51,12.8,0,0,0,0,0,0
glenn-alexander,TOTAL,--,13,4,51,12.8,0,0,0,0,0,0
herman-arvie,1993,ClevelandBrowns,16,0,0,0,0,0,0,0,0,0
herman-arvie,1994,ClevelandBrowns,16,0,0,0,0,0,0,0,0,0
herman-arvie,1995,ClevelandBrowns,16,0,0,0,0,0,0,0,0,0
herman-arvie,1996,BaltimoreRavens,14,1,1,1,1,1,1,100,0,0
herman-arvie,TOTAL,--,62,1,1,1,1,1,1,100,0,0
isa-abdul-quddus,2011,NewOrleansSaints,16,0,0,0,0,0,0,0,0,0
isa-abdul-quddus,2012,NewOrleansSaints,15,0,0,0,0,0,0,0,0,0
isa-abdul-quddus,2013,NewOrleansSaints,11,0,0,0,0,0,0,0,0,0
isa-abdul-quddus,2014,DetroitLions,16,1,3,3,3,0,0,0,0,0
isa-abdul-quddus,2015,DetroitLions,16,0,0,0,0,0,0,0,0,0
isa-abdul-quddus,2016,MiamiDolphins,15,0,0,0,0,0,0,0,0,0
isa-abdul-quddus,TOTAL,--,89,1,3,3,3,0,0,0,0,0
j-j-arrington,2005,ArizonaCardinals,15,25,139,5.6,15,0,5,20,0,0
j-j-arrington,2006,ArizonaCardinals,16,8,58,7.3,19,0,4,50,0,0
j-j-arrington,2007,ArizonaCardinals,16,29,241,8.3,32,1,9,31.03,2,0
j-j-arrington,2008,ArizonaCardinals,11,29,255,8.8,35,1,13,44.83,2,0
j-j-arrington,TOTAL,--,58,91,693,7.6,101,2,31,34.07,4,0
jace-amaro,2014,NewYorkJets,14,38,345,9.1,43,2,20,52.63,4,1
jace-amaro,2016,TennesseeTitans,3,3,59,19.7,26,0,2,66.67,1,0
jace-amaro,TOTAL,--,17,41,404,9.9,69,2,22,53.66,5,1
jack-atchason,1960,HoustonOilers,1,2,22,11,0,0,0,0,0,0
jack-atchason,TOTAL,--,1,2,22,11,0,0,0,0,0,0
jahine-arnold,1996,PittsburghSteelers,9,6,76,12.7,26,0,3,50,2,0
jahine-arnold,1997,PittsburghSteelers,0,0,0,0,0,0,0,0,0,0
jahine-arnold,1998,PittsburghSteelers,3,0,0,0,0,0,0,0,0,0
jahine-arnold,1999,GreenBayPackers,1,0,0,0,0,0,0,0,0,0
jahine-arnold,TOTAL,--,13,6,76,12.7,26,0,3,50,2,0
jamal-anderson,1994,AtlantaFalcons,3,0,0,0,0,0,0,0,0,0
jamal-anderson,1995,AtlantaFalcons,16,4,42,10.5,17,0,2,50,0,0
jamal-anderson,1996,AtlantaFalcons,16,49,473,9.7,34,1,19,38.78,9,0
jamal-anderson,1997,AtlantaFalcons,16,29,284,9.8,47,3,15,51.72,2,1
jamal-anderson,1998,AtlantaFalcons,16,27,319,11.8,27,2,13,48.15,7,0
jamal-anderson,1999,AtlantaFalcons,2,2,34,17,32,0,1,50,1,0
jamal-anderson,2000,AtlantaFalcons,16,42,382,9.1,55,0,14,33.33,3,1
jamal-anderson,2001,AtlantaFalcons,3,3,111,37,94,1,1,33.33,1,1
jamal-anderson,TOTAL,--,88,156,1645,10.5,306,7,65,41.67,23,3
james-adkisson,2005,OaklandRaiders,0,0,0,0,0,0,0,0,0,0
james-adkisson,2006,OaklandRaiders,2,1,9,9,9,0,0,0,0,0
james-adkisson,TOTAL,--,2,1,9,9,9,0,0,0,0,0
james-allen-2,1997,ChicagoBears,0,0,0,0,0,0,0,0,0,0
james-allen-2,1998,ChicagoBears,6,8,77,9.6,33,1,3,37.5,1,0
james-allen-2,1999,ChicagoBears,12,9,91,10.1,17,0,4,44.44,0,0
james-allen-2,2000,ChicagoBears,16,39,291,7.5,26,1,17,43.59,1,0
james-allen-2,2001,ChicagoBears,16,30,203,6.8,34,1,9,30,1,0
james-allen-2,2002,HoustonTexans,16,47,302,6.4,21,0,11,23.4,2,0
james-allen-2,TOTAL,--,66,133,964,7.3,131,3,44,33.08,5,0
james-atkins-2,1994,SeattleSeahawks,4,0,0,0,0,0,0,0,0,0
james-atkins-2,1995,SeattleSeahawks,16,0,0,0,0,0,0,0,0,0
james-atkins-2,1996,SeattleSeahawks,16,0,0,0,0,0,0,0,0,0
james-atkins-2,1997,SeattleSeahawks,13,0,0,0,0,0,0,0,0,0
james-atkins-2,1998,BaltimoreRavens,9,1,0,0,0,0,0,0,0,0
james-atkins-2,1999,BaltimoreRavens,2,0,0,0,0,0,0,0,0,0
james-atkins-2,2000,DetroitLions,3,0,0,0,0,0,0,0,0,0
james-atkins-2,TOTAL,--,63,1,0,0,0,0,0,0,0,0
jamie-asher,1995,WashingtonRedskins,7,14,172,12.3,20,0,11,78.57,2,0
jamie-asher,1996,WashingtonRedskins,16,42,481,11.5,34,4,25,59.52,8,0
jamie-asher,1997,WashingtonRedskins,16,49,474,9.7,24,1,28,57.14,4,0
jamie-asher,1998,WashingtonRedskins,9,28,294,10.5,28,0,15,53.57,3,0
jamie-asher,1999,PhiladelphiaEagles,0,0,0,0,0,0,0,0,0,0
jamie-asher,TOTAL,--,48,133,1421,10.7,106,5,79,59.4,17,0
jared-abbrederis,2015,GreenBayPackers,10,9,111,12.3,32,0,5,55.56,1,0
jared-abbrederis,2016,GreenBayPackers,5,1,8,8,8,0,0,0,0,0
jared-abbrederis,2017,DetroitLions,7,3,44,14.7,25,0,2,66.67,1,0
jared-abbrederis,TOTAL,--,22,13,163,12.5,65,0,7,53.85,2,0
jared-allen,2004,KansasCityChiefs,15,0,0,0,0,0,0,0,0,0
jared-allen,2005,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0
jared-allen,2006,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0
jared-allen,2007,KansasCityChiefs,14,2,3,1.5,2,2,2,100,0,0
jared-allen,2008,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0
jared-allen,2009,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0
jared-allen,2010,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0
jared-allen,2011,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0
jared-allen,2012,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0
jared-allen,2013,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0
jared-allen,2014,ChicagoBears,15,0,0,0,0,0,0,0,0,0
jared-allen,2015,CarolinaPanthers,15,0,0,0,0,0,0,0,0,0
jared-allen,TOTAL,--,187,2,3,1.5,2,2,2,100,0,0
jason-avant,2006,PhiladelphiaEagles,8,7,68,9.7,18,1,5,71.43,0,0
jason-avant,2007,PhiladelphiaEagles,15,23,267,11.6,31,2,15,65.22,3,0
jason-avant,2008,PhiladelphiaEagles,15,32,377,11.8,31,2,22,68.75,5,0
jason-avant,2009,PhiladelphiaEagles,16,41,587,14.3,58,3,26,63.41,11,2
jason-avant,2010,PhiladelphiaEagles,16,51,573,11.2,34,1,31,60.78,8,0
jason-avant,2011,PhiladelphiaEagles,16,52,679,13.1,35,1,33,63.46,10,0
jason-avant,2012,PhiladelphiaEagles,14,53,648,12.2,39,0,32,60.38,8,0
jason-avant,2013,PhiladelphiaEagles,16,38,447,11.8,31,2,23,60.53,9,0
jason-avant,2014,KansasCityChiefs,16,34,353,10.4,41,1,19,55.88,4,1
jason-avant,2015,KansasCityChiefs,16,15,119,7.9,20,0,5,33.33,1,0
jason-avant,TOTAL,--,148,346,4118,11.9,338,13,211,60.98,59,3
jay-arnold,1937,PhiladelphiaEagles,10,8,142,17.8,0,0,0,0,0,0
jay-arnold,1938,PhiladelphiaEagles,11,6,74,12.3,0,2,0,0,0,0
jay-arnold,1939,PhiladelphiaEagles,10,13,207,15.9,0,1,0,0,0,0
jay-arnold,1940,PhiladelphiaEagles,9,7,145,20.7,0,0,0,0,0,0
jay-arnold,1941,PittsburghSteelers,10,1,5,5,0,0,0,0,0,0
jay-arnold,TOTAL,--,50,35,573,16.4,0,3,0,0,0,0
jeff-alexander,1989,DenverBroncos,14,8,84,10.5,28,0,0,0,0,0
jeff-alexander,1992,DenverBroncos,7,0,0,0,0,0,0,0,0,0
jeff-alexander,TOTAL,--,21,8,84,10.5,28,0,0,0,0,0
jerry-allen,1966,BaltimoreColts,4,0,0,0,0,0,0,0,0,0
jerry-allen,1967,WashingtonRedskins,11,11,101,9.2,0,1,0,0,0,0
jerry-allen,1968,WashingtonRedskins,11,21,294,14,0,1,0,0,0,0
jerry-allen,1969,WashingtonRedskins,2,1,5,5,0,0,0,0,0,0
jerry-allen,TOTAL,--,28,33,400,12.1,0,2,0,0,0,0
jesse-anderson,1990,TampaBayBuccaneers,16,5,77,15.4,52,0,0,0,0,0
jesse-anderson,1991,TampaBayBuccaneers,15,6,73,12.2,34,2,5,83.33,1,0
jesse-anderson,1992,PittsburghSteelers,3,0,0,0,0,0,0,0,0,0
jesse-anderson,1993,NewOrleansSaints,1,0,0,0,0,0,0,0,0,0
jesse-anderson,TOTAL,--,35,11,150,13.6,86,2,5,45.45,1,0
jim-allison,1965,SanDiegoChargers,14,8,109,13.6,0,0,0,0,0,0
jim-allison,1966,SanDiegoChargers,14,12,99,8.3,0,0,0,0,0,0
jim-allison,1967,SanDiegoChargers,3,0,0,0,0,0,0,0,0,0
jim-allison,1968,SanDiegoChargers,12,2,22,11,0,0,0,0,0,0
jim-allison,TOTAL,--,43,22,230,10.5,0,0,0,0,0,0
jim-austin,1937,BrooklynDodgers,7,13,185,14.2,0,0,0,0,0,0
jim-austin,1938,BrooklynDodgers,11,14,180,12.9,0,1,0,0,0,0
jim-austin,1939,DetroitLions,10,5,102,20.4,0,0,0,0,0,0
jim-austin,TOTAL,--,28,32,467,14.6,0,1,0,0,0,0
joe-abbey,1948,ChicagoBears,12,5,67,13.4,0,0,0,0,0,0
joe-abbey,1949,NewYorkBulldogs,6,8,110,13.8,0,0,0,0,0,0
joe-abbey,TOTAL,--,18,13,177,13.6,0,0,0,0,0,0
joe-adams,2012,CarolinaPanthers,9,1,7,7,7,0,0,0,0,0
joe-adams,TOTAL,--,9,1,7,7,7,0,0,0,0,0
joe-aguirre,1941,WashingtonRedskins,10,10,103,10.3,0,2,0,0,0,0
joe-aguirre,1943,WashingtonRedskins,10,37,420,11.4,0,7,0,0,0,0
joe-aguirre,1944,WashingtonRedskins,10,34,410,12.1,0,4,0,0,0,0
joe-aguirre,1945,WashingtonRedskins,10,16,189,11.8,0,0,0,0,0,0
joe-aguirre,1946,LosAngelesDons,0,0,0,0,0,0,0,0,0,0
joe-aguirre,1947,LosAngelesDons,0,0,0,0,0,0,0,0,0,0
joe-aguirre,1948,LosAngelesDons,0,0,0,0,0,0,0,0,0,0
joe-aguirre,1949,LosAngelesDons,0,0,0,0,0,0,0,0,0,0
joe-aguirre,TOTAL,--,40,97,1122,11.6,0,13,0,0,0,0
joe-andruzzi,1997,GreenBayPackers,0,0,0,0,0,0,0,0,0,0
joe-andruzzi,1998,GreenBayPackers,15,0,0,0,0,0,0,0,0,0
joe-andruzzi,1999,GreenBayPackers,8,0,0,0,0,0,0,0,0,0
joe-andruzzi,2000,NewEnglandPatriots,11,0,0,0,0,0,0,0,0,0
joe-andruzzi,2001,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0
joe-andruzzi,2002,NewEnglandPatriots,13,0,0,0,0,0,0,0,0,0
joe-andruzzi,2003,NewEnglandPatriots,16,1,0,0,0,0,0,0,0,0
joe-andruzzi,2004,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0
joe-andruzzi,2005,ClevelandBrowns,13,0,0,0,0,0,0,0,0,0
joe-andruzzi,2006,ClevelandBrowns,14,0,0,0,0,0,0,0,0,0
joe-andruzzi,TOTAL,--,122,1,0,0,0,0,0,0,0,0
joe-arenas,1951,SanFrancisco49ers,12,1,12,12,0,1,0,0,0,0
joe-arenas,1952,SanFrancisco49ers,12,5,47,9.4,0,1,0,0,0,0
joe-arenas,1953,SanFrancisco49ers,12,10,113,11.3,0,1,0,0,0,0
joe-arenas,1954,SanFrancisco49ers,12,2,12,6,0,0,0,0,0,0
joe-arenas,1955,SanFrancisco49ers,12,13,255,19.6,0,2,0,0,0,0
joe-arenas,1956,SanFrancisco49ers,12,14,226,16.1,0,1,0,0,0,0
joe-arenas,1957,SanFrancisco49ers,12,1,10,10,0,0,0,0,0,0
joe-arenas,TOTAL,--,84,46,675,14.7,0,6,0,0,0,0
joe-aska,1995,OaklandRaiders,1,0,0,0,0,0,0,0,0,0
joe-aska,1996,OaklandRaiders,15,8,63,7.9,22,0,3,37.5,1,0
joe-aska,1997,OaklandRaiders,7,0,0,0,0,0,0,0,0,0
joe-aska,TOTAL,--,23,8,63,7.9,22,0,3,37.5,1,0
joe-auer,1964,BuffaloBills,12,11,166,15.1,0,0,0,0,0,0
joe-auer,1965,BuffaloBills,5,0,0,0,0,0,0,0,0,0
joe-auer,1966,MiamiDolphins,14,22,263,12,0,4,0,0,0,0
joe-auer,1967,MiamiDolphins,13,18,218,12.1,0,2,0,0,0,0
joe-auer,1968,AtlantaFalcons,7,0,0,0,0,0,0,0,0,0
joe-auer,TOTAL,--,51,51,647,12.7,0,6,0,0,0,0
john-adams,1959,ChicagoBears,12,0,0,0,0,0,0,0,0,0
john-adams,1960,ChicagoBears,12,2,-20,-10,0,0,0,0,0,0
john-adams,1961,ChicagoBears,13,5,80,16,0,0,0,0,0,0
john-adams,1962,ChicagoBears,14,5,111,22.2,0,3,0,0,0,0
john-adams,1963,LosAngelesRams,13,9,93,10.3,0,0,0,0,0,0
john-adams,TOTAL,--,64,21,264,12.6,0,3,0,0,0,0
john-allred,1997,ChicagoBears,15,8,70,8.8,18,0,2,25,0,0
john-allred,1998,ChicagoBears,4,0,0,0,0,0,0,0,0,0
john-allred,1999,ChicagoBears,16,13,102,7.9,26,1,5,38.46,1,0
john-allred,2000,ChicagoBears,5,9,109,12.1,25,1,5,55.56,1,0
john-allred,2002,PittsburghSteelers,13,0,0,0,0,0,0,0,0,0
john-allred,TOTAL,--,53,30,281,9.4,69,2,12,40,2,0
john-amberg,1951,NewYorkGiants,12,0,0,0,0,0,0,0,0,0
john-amberg,1952,NewYorkGiants,12,3,40,13.3,0,0,0,0,0,0
john-amberg,TOTAL,--,24,3,40,13.3,0,0,0,0,0,0
john-andrews-2,1972,SanDiegoChargers,1,0,0,0,0,0,0,0,0,0
john-andrews-2,1973,BaltimoreColts,8,1,1,1,0,1,0,0,0,0
