Player_Id,Year,Team,Games_Played,Tackles,Solo_Tackles,Assisted_Tackles,Sacks,Sack_Yards,Safties,Passes_Deflected,INTs,TDs,INT_Yards,Average,Long
grayland-arnold,2020,PhiladelphiaEagles,6,10,5,5,0,--,1,--,--,--,--,--
grayland-arnold,TOTAL,--,6,10,5,5,0,0,1,0,0,0,0,0
damon-arnette,2020,LasVegasRaiders,9,25,21,4,0,--,2,--,--,--,--,--
damon-arnette,TOTAL,--,9,25,21,4,0,0,2,0,0,0,0,0
ray-ray-armstrong,2013,St.LouisRams,16,13,12,1,0,0,0,0,0,0,0,0
ray-ray-armstrong,2014,OaklandRaiders,15,20,16,4,0,0,1,0,0,0,0,0
ray-ray-armstrong,2015,SanFrancisco49ers,15,20,17,3,1,0,0,0,0,0,0,0
ray-ray-armstrong,2016,SanFrancisco49ers,2,8,7,1,0,0,2,1,0,5,5,5
ray-ray-armstrong,2017,NewYorkGiants,15,61,41,20,1,--,2,2,0,29,14.5,29
ray-ray-armstrong,2018,ClevelandBrowns,15,20,10,10,0,--,0,--,--,--,--,--
ray-ray-armstrong,2019,DallasCowboys,6,1,0,1,0,--,0,--,--,--,--,--
ray-ray-armstrong,2020,SeattleSeahawks,2,--,--,--,--,--,--,--,--,--,--,--
ray-ray-armstrong,TOTAL,--,86,143,103,40,2,0,5,3,0,34,11.3,34
dorance-armstrong,2018,DallasCowboys,15,11,6,5,0.5,--,0,--,--,--,--,--
dorance-armstrong,2019,DallasCowboys,15,14,11,3,2,--,0,--,--,--,--,--
dorance-armstrong,2020,DallasCowboys,16,32,20,12,0,--,2,--,--,--,--,--
dorance-armstrong,TOTAL,--,46,57,37,20,2.5,0,2,0,0,0,0,0
cornell-armstrong,2018,MiamiDolphins,15,7,7,0,0,--,0,--,--,--,--,--
cornell-armstrong,2019,HoustonTexans,5,4,3,1,0,--,0,--,--,--,--,--
cornell-armstrong,2020,HoustonTexans,10,--,--,--,--,--,--,--,--,--,--,--
cornell-armstrong,TOTAL,--,30,11,10,1,0,0,0,0,0,0,0,0
terron-armstead,2013,NewOrleansSaints,6,0,0,0,0,0,0,0,0,0,0,0
terron-armstead,2014,NewOrleansSaints,14,0,0,0,0,0,0,0,0,0,0,0
terron-armstead,2015,NewOrleansSaints,13,1,1,0,0,0,0,0,0,0,0,0
terron-armstead,2016,NewOrleansSaints,7,0,0,0,0,0,0,0,0,0,0,0
terron-armstead,2017,NewOrleansSaints,10,1,1,0,0,--,0,--,--,--,--,--
terron-armstead,2018,NewOrleansSaints,10,--,--,--,--,--,--,--,--,--,--,--
terron-armstead,2019,NewOrleansSaints,15,--,--,--,--,--,--,--,--,--,--,--
terron-armstead,2020,NewOrleansSaints,14,--,--,--,--,--,--,--,--,--,--,--
terron-armstead,TOTAL,--,89,2,2,0,0,0,0,0,0,0,0,0
ryquell-armstead,2019,JacksonvilleJaguars,16,4,3,1,0,0,0,--,--,--,--,--
ryquell-armstead,2020,JacksonvilleJaguars,--,--,--,--,--,--,--,--,--,--,--,--
ryquell-armstead,TOTAL,--,16,4,3,1,0,0,0,0,0,0,0,0
arik-armstead,2015,SanFrancisco49ers,16,19,14,5,2,0,0,0,0,0,0,0
arik-armstead,2016,SanFrancisco49ers,8,12,6,6,2.5,0,0,0,0,0,0,0
arik-armstead,2017,SanFrancisco49ers,6,15,7,8,1.5,--,1,--,--,--,--,--
arik-armstead,2018,SanFrancisco49ers,16,44,29,15,3,--,0,--,--,--,--,--
arik-armstead,2019,SanFrancisco49ers,16,52,30,22,10,--,2,--,--,--,--,--
arik-armstead,2020,SanFrancisco49ers,16,46,26,20,3.5,--,3,--,--,--,--,--
arik-armstead,TOTAL,--,78,188,112,76,22.5,0,6,0,0,0,0,0
alex-armah,2017,CarolinaPanthers,9,2,0,2,0,--,0,--,--,--,--,--
alex-armah,2018,CarolinaPanthers,16,2,1,1,0,0,0,--,--,--,--,--
alex-armah,2019,CarolinaPanthers,16,2,2,0,0,0,0,--,--,--,--,--
alex-armah,2020,CarolinaPanthers,16,--,--,--,--,--,--,--,--,--,--,--
alex-armah,TOTAL,--,57,6,3,3,0,0,0,0,0,0,0,0
j-j-arcega-whiteside,2019,PhiladelphiaEagles,16,2,2,0,0,0,0,--,--,--,--,--
j-j-arcega-whiteside,2020,PhiladelphiaEagles,8,--,--,--,--,0,--,--,--,--,--,--
j-j-arcega-whiteside,TOTAL,--,24,2,2,0,0,0,0,0,0,0,0,0
eli-apple,2016,NewYorkGiants,14,43,33,10,0,0,7,1,0,0,0,0
eli-apple,2017,NewYorkGiants,11,42,34,8,0,--,8,--,--,--,--,--
eli-apple,2018,NewOrleansSaints,15,74,61,13,0,--,14,2,0,29,14.5,29
eli-apple,2019,NewOrleansSaints,15,56,51,5,0,--,4,--,--,--,--,--
eli-apple,2020,CarolinaPanthers,2,4,3,1,0,--,0,--,--,--,--,--
eli-apple,TOTAL,--,57,219,182,37,0,0,33,3,0,29,9.7,29
troy-apke,2018,WashingtonRedskins,2,1,1,0,0,--,0,--,--,--,--,--
troy-apke,2019,WashingtonRedskins,15,26,18,8,0,--,2,1,0,33,33,33
troy-apke,2020,WashingtonFootballTeam,16,34,24,10,0,--,2,--,--,--,--,--
troy-apke,TOTAL,--,33,61,43,18,0,0,4,1,0,33,33,33
alex-anzalone,2017,NewOrleansSaints,4,16,11,5,1,--,1,--,--,--,--,--
alex-anzalone,2018,NewOrleansSaints,16,55,41,14,2,--,2,1,0,2,2,2
alex-anzalone,2019,NewOrleansSaints,2,7,7,0,1,--,0,--,--,--,--,--
alex-anzalone,2020,NewOrleansSaints,16,41,22,19,0,--,0,--,--,--,--,--
alex-anzalone,TOTAL,--,38,119,81,38,4,0,3,1,0,2,2,2
stephone-anthony,2015,NewOrleansSaints,16,108,66,42,1,0,5,1,0,5,5,5
stephone-anthony,2016,NewOrleansSaints,10,12,8,4,0,0,0,0,0,0,0,0
stephone-anthony,2017,MiamiDolphins,8,15,12,3,0,--,0,--,--,--,--,--
stephone-anthony,2018,MiamiDolphins,16,7,2,5,0,--,0,--,--,--,--,--
stephone-anthony,2019,NewOrleansSaints,12,1,0,1,0,--,0,--,--,--,--,--
stephone-anthony,2020,ArizonaCardinals,--,--,--,--,--,--,--,--,--,--,--,--
stephone-anthony,TOTAL,--,62,143,88,55,1,0,5,1,0,5,5,5
ezekiel-ansah,2013,DetroitLions,14,32,19,13,8,0,1,0,0,0,0,0
ezekiel-ansah,2014,DetroitLions,16,49,37,12,7.5,0,0,0,0,0,0,0
ezekiel-ansah,2015,DetroitLions,16,45,37,8,14.5,0,1,0,0,0,0,0
ezekiel-ansah,2016,DetroitLions,13,34,20,14,2,0,0,0,0,0,0,0
ezekiel-ansah,2017,DetroitLions,14,41,36,5,12,--,0,--,--,--,--,--
ezekiel-ansah,2018,DetroitLions,7,11,7,4,4,--,0,--,--,--,--,--
ezekiel-ansah,2019,SeattleSeahawks,11,16,10,6,2.5,--,2,--,--,--,--,--
ezekiel-ansah,2020,SanFrancisco49ers,2,--,--,--,--,--,--,--,--,--,--,--
ezekiel-ansah,TOTAL,--,93,228,166,62,50.5,0,4,0,0,0,0,0
eli-ankou,2017,JacksonvilleJaguars,9,15,8,7,1.5,--,0,--,--,--,--,--
eli-ankou,2018,JacksonvilleJaguars,2,4,2,2,0,--,0,--,--,--,--,--
eli-ankou,2019,ClevelandBrowns,9,7,5,2,0,--,0,--,--,--,--,--
eli-ankou,2020,DallasCowboys,7,5,1,4,0,--,0,--,--,--,--,--
eli-ankou,TOTAL,--,27,31,16,15,1.5,0,0,0,0,0,0,0
bryan-anger,2012,JacksonvilleJaguars,16,3,3,0,0,0,0,0,0,0,0,0
bryan-anger,2013,JacksonvilleJaguars,16,2,2,0,0,0,0,0,0,0,0,0
bryan-anger,2014,JacksonvilleJaguars,16,0,0,0,0,0,0,0,0,0,0,0
bryan-anger,2015,JacksonvilleJaguars,16,2,2,0,0,0,0,0,0,0,0,0
bryan-anger,2016,TampaBayBuccaneers,16,2,2,0,0,0,0,0,0,0,0,0
bryan-anger,2017,TampaBayBuccaneers,16,1,1,0,0,--,0,--,--,--,--,--
bryan-anger,2018,TampaBayBuccaneers,16,2,2,0,0,--,0,--,--,--,--,--
bryan-anger,2019,HoustonTexans,14,0,0,0,0,--,0,--,--,--,--,--
bryan-anger,2020,HoustonTexans,16,1,1,0,0,--,0,--,--,--,--,--
bryan-anger,TOTAL,--,142,13,13,0,0,0,0,0,0,0,0,0
mark-andrews,2018,BaltimoreRavens,16,1,1,0,0,0,0,--,--,--,--,--
mark-andrews,2019,BaltimoreRavens,15,1,1,0,0,0,0,--,--,--,--,--
mark-andrews,2020,BaltimoreRavens,14,2,2,0,0,0,0,--,--,--,--,--
mark-andrews,TOTAL,--,45,4,4,0,0,0,0,0,0,0,0,0
josh-andrews,2015,PhiladelphiaEagles,13,0,0,0,0,0,0,0,0,0,0,0
josh-andrews,2016,PhiladelphiaEagles,3,0,0,0,0,0,0,0,0,0,0,0
josh-andrews,2018,IndianapolisColts,3,--,--,--,--,--,--,--,--,--,--,--
josh-andrews,2019,IndianapolisColts,6,--,--,--,--,--,--,--,--,--,--,--
josh-andrews,2020,NewYorkJets,15,1,1,0,0,--,0,--,--,--,--,--
josh-andrews,TOTAL,--,40,1,1,0,0,0,0,0,0,0,0,0
stephen-anderson,2016,HoustonTexans,13,3,2,1,0,0,0,0,0,0,0,0
stephen-anderson,2017,HoustonTexans,15,2,2,0,0,0,0,--,--,--,--,--
stephen-anderson,2018,NewEnglandPatriots,--,--,--,--,--,--,--,--,--,--,--,--
stephen-anderson,2019,LosAngelesChargers,1,--,--,--,--,--,--,--,--,--,--,--
stephen-anderson,2020,LosAngelesChargers,16,5,3,2,0,--,0,--,--,--,--,--
stephen-anderson,TOTAL,--,45,10,7,3,0,0,0,0,0,0,0,0
robby-anderson,2016,NewYorkJets,16,5,5,0,0,0,0,0,0,0,0,0
robby-anderson,2017,NewYorkJets,16,3,3,0,0,0,0,--,--,--,--,--
robby-anderson,2018,NewYorkJets,14,4,4,0,0,0,0,--,--,--,--,--
robby-anderson,2019,NewYorkJets,16,3,3,0,0,0,0,--,--,--,--,--
robby-anderson,2020,CarolinaPanthers,16,--,--,--,--,0,--,--,--,--,--,--
robby-anderson,TOTAL,--,78,15,15,0,0,0,0,0,0,0,0,0
ryan-anderson,2017,WashingtonRedskins,14,11,8,3,0,--,0,--,--,--,--,--
ryan-anderson,2018,WashingtonRedskins,13,18,7,11,2,--,0,--,--,--,--,--
